SN,A_Indep_Front,A_RollSpeed_Front,A_R2R2W_Front,KM_Front,KM_DEV_Front,A_Indep_Rear,A_RollSpeed_Rear,A_R2R2W_Rear,KM_Rear,KM_DEV_Rear,TR_PWM_SLOP_FRONT,TR_PWM_OFFSET_FRONT,R2_Front,TR_AccuENC_RATIO_FRONT,TR_PWM_SLOP_REAR,TR_PWM_OFFSET_REAR,R2_Rear,TR_AccuENC_RATIO_REAR,status
DRW261811401,0.311679,0.000571,88.11934000000001,0.042388,0.011277,0.29031,0.001057,61.827611,0.042357,0.017588,1.369083,-37.028541,0.9999959999999999,9.077091,1.380732,-41.555639,1.0,9.181314,P
DRW261811421,0.282036,0.0006450000000000001,72.915914,0.042176,0.037478,0.255429,0.000485,126.566923,0.041992,0.026782,1.362675,-35.092044,0.9999969999999999,9.07667,1.372444,-40.760833,0.999981,9.176553,P
DRW261811431,0.26237,0.00041,50.50336,0.041639,0.020691,0.36004400000000003,0.0006490000000000001,66.201375,0.042094,0.031477,1.378909,-32.983682,1.0,9.074911,1.374158,-41.46718900000001,0.999998,9.177605,P
DRW261811461,0.28225500000000003,0.00055,66.47984,0.041939,0.017849,0.324723,0.000661,63.434738,0.042081,0.051488,1.363366,-39.123267999999996,1.0,9.076293,1.385214,-40.433775,0.999988,9.177805,P
DRW271810031,0.38106599999999996,0.0006349999999999999,82.072878,0.042421,0.024814,0.412789,0.000643,89.839506,0.042083,0.035905,1.344419,-40.033879999999996,0.9999809999999999,9.076159,1.374376,-41.624903,0.999992,9.178921,P
DRW271810041,0.396883,0.0006900000000000001,75.958917,0.042054,0.038907,0.303202,0.00061,95.860757,0.042089,0.040365,1.3694959999999998,-35.749846000000005,1.0,9.076082,1.38169,-46.352508,0.999998,9.177669,P
DRW271810051,0.409842,0.000728,50.738287,0.042294,0.047021,0.21084,0.0004860000000000001,106.353909,0.041445,0.032909,1.372829,-38.067772999999995,0.9999459999999999,9.075702,1.3779860000000002,-43.725413,0.999992,9.177939,P
DRW271810071,0.336188,0.000743,49.105843,0.042093,0.049989,0.391142,0.000549,52.786883,0.041682,0.02421,1.362401,-34.160712,0.999999,9.075987,1.3768790000000002,-38.233819,0.999999,9.179166,P
DRW271810081,0.24509,0.000592,114.43259499999999,0.041897,0.023487,0.359455,0.00062,68.90900400000001,0.041794,0.055499,1.354558,-31.034182,0.9999979999999999,9.075802,1.378323,-41.590146,0.999972,9.178192999999998,F
DRW271810091,0.38047,0.000588,66.192425,0.04245,0.020648,0.372084,0.000739,71.15418199999998,0.04221,0.0461,1.360568,-36.551901,0.9999899999999999,9.074609,1.381086,-38.904116,1.0,9.17707,P
DRW271810101,0.374409,0.000571,53.258283999999996,0.042313,0.025333,0.331037,0.000601,54.41015600000001,0.042059,0.026208,1.364922,-37.524592,0.9999879999999999,9.075795,1.358572,-42.404046,0.999965,9.179817,P
DRW271810121,0.292371,0.000414,76.584911,0.042345,0.027373,0.368602,0.000799,53.03993199999999,0.042096,0.038956,1.367552,-38.175162,0.9999389999999999,9.075819,1.400909,-42.115348,0.999994,9.178789,P
DRW271810151,0.29078699999999996,0.000528,77.784851,0.041666,0.028567,0.364536,0.00065,57.182539,0.041869,0.042998,1.355773,-33.103565,0.9999879999999999,9.07589,1.376177,-39.647947,0.999972,9.177738,P
DRW271810131,0.30030100000000004,0.000665,43.864855,0.041223,0.009509,0.371622,0.000599,55.428663,0.041367,0.004255,1.331173,-40.871996,0.999999,9.077171,1.357872,-40.451273,0.999998,9.181819,P
DRW271810181,0.45886099999999996,0.0009029999999999999,71.584035,0.042607,0.023455,0.312746,0.000593,85.966303,0.042122,0.038869,1.348233,-37.724128,0.999978,9.076254,1.377285,-39.246369,0.999999,9.175558,P
DRW271810211,0.41562,0.000647,78.095582,0.042208,0.034262,0.431463,0.000708,73.759376,0.041788,0.037059,1.333428,-35.413921,0.999999,9.073213,1.383455,-40.61151,1.0,9.176704,P
DRW271810231,0.41141700000000003,0.000699,56.875012,0.041986,0.027116,0.357693,0.000525,60.48798299999999,0.042038,0.025146,1.3792280000000001,-27.511021000000003,0.9999450000000001,9.075437,1.375616,-42.774214,1.0,9.176467,P
DRW271810221,0.283621,0.000682,70.66598499999999,0.041852,0.035882,0.4786220000000001,0.000691,120.897178,0.042314,0.021362,1.346372,-38.289227000000004,0.9999809999999999,9.075608,1.375398,-39.136155,1.0,9.176848,P
DRW271810321,0.42327700000000007,0.0006360000000000001,42.151956,0.041542,0.014752,0.236905,0.000566,72.50562099999998,0.041662,0.031375,1.364576,-29.454684999999998,1.0,9.075043,1.383028,-41.75227,1.0,9.173587,P
DRW271810351,0.471174,0.000643,54.643536,0.041535,0.004047,0.3136,0.000801,76.417389,0.0416,0.046110000000000005,1.354259,-36.351242,0.9999950000000001,9.075853,1.374202,-43.920811,0.999971,9.175841,F
DRW271810361,0.314452,0.000532,52.095251,0.041502,0.043713,0.269786,0.000839,68.749218,0.042135,0.088358,1.353936,-32.653882,1.0,9.075556,1.374073,-39.574904,0.999996,9.173743,F
DRW271810301,0.370139,0.0009140000000000001,41.607521000000006,0.041764,0.062231,0.5272789999999999,0.000978,86.900283,0.041818,0.051127,1.328673,-36.909836999999996,1.0,9.077123,1.379787,-44.835103,0.999991,9.181586,F
DRW271810411,0.42981400000000003,0.0007599999999999999,100.245473,0.042328,0.024367,0.385486,0.000831,45.156945,0.042367,0.066724,1.3866319999999999,-36.336084,0.99998,9.07456,1.384187,-39.277669,0.999996,9.174359,F
DRW271810421,0.445659,0.00066,33.536783,0.042314,0.019935,0.4543640000000001,0.000739,106.884761,0.042221,0.026561,1.349645,-38.04654,0.9999870000000001,9.073238,1.390372,-41.06153,1.0,9.174769,F
DRW271810441,0.458726,0.000886,71.67066899999999,0.042699,0.071391,0.449136,0.0006490000000000001,56.111776,0.042401,0.020734,1.364744,-38.817407,0.9999889999999999,9.075873,1.371032,-43.83838,0.999953,9.17562,P
DRW271810451,0.46255799999999997,0.000715,81.671645,0.042231,0.039436,0.373977,0.000617,60.857502,0.04175,0.028135000000000004,1.380863,-48.97917,0.999926,9.075497,1.375819,-40.916563,0.999984,9.178076,P
DRW271810491,0.347517,0.000661,68.245992,0.041417,0.024613,0.317866,0.000609,93.796028,0.041893,0.048987,1.343342,-35.468231,1.0,9.07481,1.3805120000000002,-41.485447,0.999999,9.179068,P
DRW271810501,0.38269000000000003,0.000656,111.171904,0.04204,0.034516000000000005,0.254654,0.000717,89.896967,0.041814,0.019621,1.3629790000000002,-29.453038,0.999999,9.07634,1.3599370000000002,-43.096045,0.999979,9.179162,P
DRW271810481,0.259312,0.0010199999999999999,42.691103000000005,0.041517,0.077439,0.256439,0.0009,85.171811,0.041381,0.031875,1.3427040000000001,-36.365221000000005,0.9999290000000001,9.077098,1.375168,-42.583877,0.99999,9.181839,P
DRW271810591,0.3099,0.000704,119.05025,0.041141,0.028369,0.347184,0.000736,84.759953,0.041707,0.027442,1.354696,-37.619815,0.999999,9.076174,1.381738,-42.093211,0.999999,9.177941,P
DRW271810531,0.315477,0.00093,58.491999,0.041593,0.046306,0.385614,0.000628,40.923072,0.042311,0.039706,1.354834,-34.519669,0.9999459999999999,9.077008,1.375037,-41.329484,0.999999,9.181479,P
DRW271810571,0.33979499999999996,0.000648,86.698157,0.041796,0.029745,0.227264,0.00053,90.704184,0.041473,0.032322000000000004,1.336352,-37.681944,0.9999290000000001,9.076236,1.36494,-39.749952,0.999986,9.177566,P
DRW271810561,0.282332,0.000735,79.26548199999999,0.04157,0.021145,0.377583,0.000656,73.397607,0.041457,0.042502,1.356984,-38.001926,1.0,9.077085,1.370685,-42.673747,0.999967,9.181759,P
DRW271810611,0.251927,0.0005679999999999999,90.246927,0.041609,0.04121,0.361596,0.000559,71.28612199999998,0.041497000000000006,0.015096,1.353736,-36.152313,0.9999959999999999,9.076045,1.383257,-43.577216,1.0,9.178025,P
DRW271810631,0.338773,0.0006450000000000001,70.076789,0.041509,0.016074,0.304123,0.000615,59.844199,0.04175,0.043238,1.348014,-32.215194,0.999994,9.076162,1.367392,-43.915335,0.999998,9.17592,P
DRW271810651,0.276941,0.000584,90.778993,0.041933,0.03111,0.22717,0.000522,105.952346,0.041336000000000005,0.04299,1.3646610000000001,-33.50967,0.999999,9.074248,1.377084,-40.10794600000001,1.0,9.173005,P
DRW271810671,0.39721999999999996,0.000657,47.195043,0.042106,0.027161,0.364206,0.000644,105.119602,0.042166,0.049625,1.369185,-49.135853999999995,0.9999959999999999,9.074776,1.376243,-40.009938,0.999999,9.175902,P
DRW271810691,0.33029000000000003,0.000828,52.45825,0.041874,0.037093,0.274885,0.00057,78.763566,0.041329000000000005,0.025795,1.354132,-42.181591,0.999978,9.075492,1.375032,-44.71749000000001,1.0,9.174388,P
DRW271810711,0.329651,0.000504,77.993368,0.041767,0.023338,0.290934,0.000819,58.921177,0.041254,0.059275,1.355105,-31.823471,0.9999899999999999,9.074636,1.371415,-43.791851,0.999995,9.172591,P
DRW271810731,0.34455399999999997,0.000775,52.212715,0.041542,0.048883,0.380769,0.000651,106.526292,0.041982,0.024946,1.355543,-36.828578,0.9999899999999999,9.075847,1.38275,-41.894651,0.999945,9.174685,P
DRW271810791,0.260981,0.000523,61.264038,0.041831,0.047278,0.288871,0.000472,91.247743,0.041858,0.024334,1.379653,-42.247218,1.0,9.075783,1.379052,-41.035275,0.99997,9.175712,P
DRW271810811,0.39326700000000003,0.000478,78.696713,0.041506,0.015725,0.306433,0.000817,60.42035600000001,0.041557,0.020297,1.3437459999999999,-39.731887,0.999993,9.080167,1.362229,-40.587499,1.0,9.191247,F
DRW271810821,0.292461,0.000481,84.70591800000001,0.041635000000000005,0.013187,0.402056,0.000549,87.028447,0.042314,0.024513,1.362607,-45.9858,0.999926,9.074591,1.3754,-40.709247,0.999998,9.176674,P
DRW271810841,0.285527,0.000592,88.148826,0.042409,0.03914,0.378915,0.0007440000000000001,83.59714100000002,0.041941,0.051746,1.335218,-47.500292,1.0,9.075021,1.37699,-41.37566,1.0,9.177082,P
DRW271810861,0.319969,0.000628,84.17705600000001,0.042029,0.043018,0.355531,0.000562,106.470821,0.041728,0.035171,1.358868,-35.790679,0.9999979999999999,9.074066,1.364355,-41.732387,0.999999,9.175996,P
DRW271810871,0.471782,0.000646,106.22484299999999,0.042251,0.038621,0.286749,0.000547,82.30913199999998,0.041479,0.034448,1.34251,-44.513395,0.999992,9.076284,1.376577,-44.818928,0.999998,9.179334,P
DRW271810891,0.300315,0.000621,75.262313,0.041541,0.034318,0.267539,0.000735,107.255053,0.041394,0.045102,1.364265,-54.804368999999994,0.9999299999999999,9.075938,1.377703,-45.585513,1.0,9.176812,F
DRW271810921,0.407867,0.0006259999999999999,51.308256,0.041862,0.028119,0.356011,0.000563,82.945954,0.041819,0.026541,1.354644,-33.337039000000004,0.9999969999999999,9.076038,1.384101,-43.390433,0.999987,9.177554,P
DRW271810881,0.436551,0.000627,79.76030899999999,0.042274,0.044708,0.333298,0.000648,87.746728,0.041715,0.019393,1.38052,-37.053452,0.999999,9.077431,1.377513,-40.093921,0.99999,9.181626,P
DRW271810941,0.37043400000000004,0.000736,98.96354000000001,0.042128,0.04549,0.403303,0.000675,65.177133,0.041899,0.02568,1.353058,-45.319351,0.999999,9.076314,1.3837700000000002,-39.70897100000001,1.0,9.178009,P
DRW271810981,0.320153,0.0006309999999999999,102.447777,0.042054,0.037422,0.303632,0.00056,73.97165,0.042019,0.020353,1.361424,-32.432096,0.999921,9.074836,1.381535,-38.507645,0.999996,9.178704,P
DRW271810971,0.267322,0.000737,71.784278,0.041956,0.019854,0.338912,0.000665,101.635718,0.041892,0.043684,1.355153,-41.183528,0.9999969999999999,9.077088,1.375854,-38.401735,0.999986,9.181758,P
DRW271811011,0.273302,0.000663,90.26062900000001,0.042216,0.041755,0.297646,0.000387,101.343642,0.041361,0.032713,1.35731,-40.528913,0.9999969999999999,9.075756,1.372259,-41.593963,0.999997,9.177672,P
DRW271811031,0.42156099999999996,0.000671,42.787895,0.042383,0.016115,0.447003,0.0006360000000000001,60.888884,0.041466,0.007915,1.360673,-35.963602,0.99998,9.076766,1.370198,-40.70268,1.0,9.178045,F
DRW271811071,0.352148,0.000753,99.069069,0.042507,0.036167000000000005,0.437546,0.000637,93.557565,0.041883,0.032949,1.357991,-34.619607,0.999975,9.075014,1.368932,-42.042195,0.999994,9.179505,F
DRW271811061,0.323098,0.00086,85.690949,0.042039,0.060563,0.445449,0.000588,53.08779000000001,0.04169,0.032958,1.328374,-41.246641,0.999993,9.081758,1.377959,-36.399367,0.999994,9.198192,P
DRW271811101,0.273008,0.000752,75.944109,0.041445,0.06847400000000001,0.465636,0.001033,87.09939,0.042732,0.06617200000000001,1.351841,-34.534921000000004,1.0,9.075946,1.387516,-46.727317,0.999979,9.174443,P
DRW271811111,0.347537,0.0006389999999999999,124.875028,0.042066,0.029649,0.384354,0.000681,107.309862,0.041703,0.063112,1.36058,-31.497137,0.999991,9.075365,1.36736,-38.929541,0.999995,9.175074,P
DRW271811251,0.33786,0.000637,51.204605,0.041832,0.028886,0.349561,0.000519,52.943133,0.041905,0.01568,1.3610280000000001,-35.555211,0.9999959999999999,9.075399,1.382469,-43.314958,0.999979,9.176544,F
DRW271811271,0.344142,0.000557,81.768887,0.042347,0.020633,0.368841,0.000493,73.485,0.042144,0.023919,1.381218,-34.96204,1.0,9.074629,1.392264,-40.699748,0.999999,9.176438,F
DRW271811301,0.342044,0.000625,61.754667000000005,0.041382,0.025936,0.28068000000000004,0.000728,46.87083,0.041065,0.012289,1.368422,-47.680443,0.9999819999999999,9.076261,1.372159,-38.221031,0.999998,9.17516,P
DRW271811321,0.34142100000000003,0.000519,76.531869,0.04222,0.028765,0.383644,0.000584,47.427981,0.041688,0.027382,1.3516780000000002,-39.032697999999996,1.0,9.076106,1.379001,-40.559764,0.999998,9.177907,P
DRW281810031,0.309576,0.000687,68.607665,0.041638,0.031141,0.319835,0.000655,104.244096,0.041632,0.034061,1.3366149999999999,-36.926165999999995,0.999994,9.076386,1.376491,-40.916007,0.999976,9.178856,P
DRW281810051,0.33831300000000003,0.000491,79.548682,0.042323,0.010152,0.311447,0.0006,66.338397,0.041917,0.006289,1.341336,-38.821024,0.999991,9.075968,1.392018,-37.452601,0.999998,9.175992,P
DRW281810071,0.307237,0.0006490000000000001,83.395476,0.0419,0.028126,0.3841,0.000704,75.507627,0.041697000000000005,0.036914,1.37883,-36.620467,0.999999,9.075506,1.381156,-38.694039,0.999998,9.176462,P
DRW281810091,0.21775500000000003,0.000787,73.954316,0.041628,0.054531,0.278118,0.0007099999999999999,89.539511,0.041725,0.043164,1.355057,-36.22917,0.999976,9.077899,1.394566,-40.051491,0.999976,9.181426,P
DRW281810131,0.257856,0.000734,71.473975,0.041339,0.042623,0.402516,0.000712,67.781221,0.042114,0.02118,1.354714,-36.858731,0.9999959999999999,9.076185,1.35976,-40.299033,0.999972,9.176667,P
DRW281810151,0.302196,0.000534,71.465356,0.041966,0.017284,0.5695,0.000924,75.390715,0.041868,0.031733,1.365713,-33.500882,0.999993,9.076095,1.395819,-38.660051,0.999994,9.173326,P
DRW271811281,0.279995,0.00095,41.209153,0.042408,0.08717000000000001,0.29790700000000003,0.000743,56.910262,0.041298,0.019165,1.375531,-57.527713,0.999999,9.075917,1.376917,-40.379154,0.999998,9.176532,F
DRW281810181,0.355118,0.000875,76.50546,0.041018,0.026168,0.291687,0.000731,75.13821899999998,0.041205,0.025858,1.341378,-37.862317,1.0,9.075416,1.365194,-41.655385,1.0,9.177483,P
DRW281810201,0.387162,0.0008089999999999999,83.237127,0.041497000000000006,0.030052,0.380521,0.000808,82.385267,0.041847,0.047221,1.3600370000000002,-28.188421,0.999935,9.076016,1.384861,-39.551189,0.999994,9.178341,F
DRW281810221,0.367769,0.000637,62.327288,0.041605,0.023663,0.239794,0.000539,64.132227,0.041865,0.029544,1.370116,-35.137369,0.999942,9.076436,1.368899,-35.90147800000001,0.999999,9.178732,F
DRW281810241,0.43903000000000003,0.000691,76.811881,0.04204,0.04042,0.437594,0.000643,77.357761,0.041647,0.018746,1.348737,-34.31572,1.0,9.075619,1.388309,-56.229075,0.999993,9.178377,F
DRW281810261,0.36394699999999996,0.0009480000000000001,74.565597,0.042319,0.038075,0.370207,0.00072,78.532838,0.041676,0.003648,1.367667,-32.801379,1.0,9.075725,1.380557,-40.608304,0.999994,9.17697,F
DRW281810281,0.334257,0.00055,67.596683,0.041652,0.028762,0.362683,0.00075,67.699782,0.042002,0.028441,1.349592,-36.058275,0.9999969999999999,9.075573,1.369219,-41.26152,1.0,9.177977,P
DRW281810291,0.36786399999999997,0.000728,77.50738100000001,0.041955,0.0416,0.385503,0.000731,49.792722,0.041772,0.019203,1.365415,-33.783379,0.9999979999999999,9.075657,1.395557,-41.916317,0.999978,9.177763,F
DRW281810301,0.426309,0.000918,56.345597,0.042641000000000005,0.051897000000000006,0.378697,0.000788,120.348537,0.042004,0.018555,1.387134,-45.705746999999995,0.999993,9.076022,1.382759,-42.973086,0.999988,9.17842,F
DRW281810331,0.39389,0.000583,100.400508,0.042048,0.020002,0.351978,0.0008,62.839796,0.041939,0.023709,1.367249,-37.43745,0.9999899999999999,9.075994,1.395344,-41.732128,0.999982,9.178653,P
DRW281810341,0.24204,0.00062,90.035205,0.042094,0.04769,0.350642,0.00075,89.480265,0.041885000000000006,0.043632,1.352472,-31.57535,1.0,9.075259,1.375455,-46.302085,0.999985,9.177867,F
DRW281810361,0.3627,0.0009550000000000001,102.962274,0.042352,0.049814,0.310104,0.000627,99.879269,0.042193,0.037315,1.341391,-33.769957,1.0,9.075447,1.375225,-40.594081,0.999993,9.177571,F
DRW281810381,0.35897399999999996,0.000797,86.500248,0.041779,0.026676,0.340727,0.000629,73.161119,0.041839,0.032136,1.35219,-37.04588,0.999948,9.076218,1.377035,-39.808377,0.999999,9.178815,P
DRW281810411,0.39407600000000004,0.000466,119.04815,0.041927,0.002171,0.372117,0.000616,81.300359,0.042452,0.009813,1.343749,-40.846045000000004,1.0,9.0762,1.3883530000000002,-43.18257,0.999994,9.177536,P
DRW281810421,0.344021,0.000625,61.823411,0.04221,0.024165,0.341672,0.000625,79.54284200000002,0.042103,0.033679,1.3597620000000001,-31.866999,0.999999,9.076953,1.388304,-40.025968,1.0,9.181312,P
DRW281810451,0.328368,0.000682,85.684081,0.041325,0.03108,0.448533,0.001139,52.383219,0.041605,0.03445,1.343292,-35.41337,0.999999,9.075198,1.370854,-41.070179,0.999999,9.172862,P
DRW281810471,0.35772,0.000923,54.307389,0.041792,0.014787,0.356722,0.0005679999999999999,57.135465,0.041737,0.006788,1.3694899999999999,-35.575982,0.999957,9.075047,1.363426,-41.251102,0.999993,9.176235,F
DRW281810491,0.275023,0.000953,91.23249399999999,0.041854,0.028311000000000006,0.283802,0.000697,81.744024,0.041497000000000006,0.034388,1.373335,-38.11673,0.9999879999999999,9.081478,1.382027,-42.11091,0.99998,9.192629,P
DRW281810501,0.435513,0.000828,116.42980700000001,0.042149,0.024684,0.26063200000000003,0.000664,66.156401,0.042085,0.032541,1.363054,-35.283127,0.999994,9.075137,1.382862,-39.863255,1.0,9.177003,P
DRW281810521,0.316419,0.000604,83.886673,0.042302,0.008156,0.32647,0.000598,82.59070600000003,0.04228,0.028666000000000007,1.361477,-36.496860999999996,0.9999809999999999,9.076542,1.378478,-36.171945,0.999994,9.184222,P
DRW281810541,0.29888000000000003,0.0007099999999999999,90.73943299999999,0.042092,0.038088,0.328419,0.000629,79.012085,0.042138,0.020065,1.385831,-29.9048,0.9999370000000001,9.07518,1.387192,-42.080883,0.999978,9.177262,P
DRW281810571,0.308906,0.000737,83.208838,0.042177,0.008577,0.307,0.000553,98.60695,0.042235,0.027201,1.348959,-45.712903000000004,0.999999,9.07574,1.38005,-39.980893,0.999994,9.177765,P
DRW281810581,0.313746,0.0007599999999999999,78.979929,0.042071,0.047276,0.26845,0.000545,67.85139000000001,0.042425,0.023945,1.353312,-34.944994,0.999999,9.074677,1.377092,-38.93192,0.999994,9.176828,P
DRW281810641,0.21721999999999997,0.000412,101.151699,0.042469,0.013174000000000002,0.35055,0.000592,78.009501,0.041688,0.01912,1.359923,-42.630317,0.9999979999999999,9.075869,1.370767,-37.13123,0.999997,9.175029,P
DRW281810651,0.348483,0.000701,84.87598,0.042385,0.013115,0.324585,0.000663,88.825983,0.042034,0.026341000000000003,1.355539,-42.312492,0.99998,9.07427,1.363096,-41.599972,1.0,9.17664,P
DRW281810621,0.407088,0.000522,95.082712,0.041806,0.015019,0.410875,0.00029,93.551156,0.041541,0.003805,1.350618,-36.168818,1.0,9.080612,1.378046,-39.025672,1.0,9.194421,P
DRW281810661,0.25366,0.000842,59.015324,0.042072000000000005,0.051458,0.26817,0.000621,57.39625,0.041246,0.014504,1.380136,-39.071104999999996,1.0,9.076138,1.374782,-37.94497,0.999999,9.179257000000002,P
DRW281810681,0.487379,0.000615,91.651738,0.041517,0.004612,0.318225,0.000576,54.31424000000001,0.041388,0.007347,1.3564200000000002,-40.441974,0.999958,9.076065,1.375718,-39.928117,0.999998,9.177489,P
DRW281810721,0.31746399999999997,0.000682,98.004163,0.041962,0.009133,0.272532,0.000481,96.228838,0.041717,0.008298999999999999,1.362439,-26.297866,0.999999,9.075808,1.387369,-40.464431,0.999999,9.178052,P
DRW281810741,0.41569300000000003,0.000615,65.210836,0.04196,0.025061,0.239021,0.000584,63.797516,0.04166,0.028213,1.361634,-33.610385,1.0,9.075527,1.363854,-37.62657100000001,0.999988,9.172428,P
